x_norm,y_norm,w_norm,h_norm,text_length,word_count,is_single_line,has_punctuation,letter_ratio,label
0.0952,0.1113,0.2652,0.0224,9,1,1,0,0.9801,1
0.099,0.6099,0.1482,0.0342,8,3,1,0,0.7669,1
0.3643,0.9094,0.1246,0.0457,9,1,1,0,0.8635,1
0.1743,0.9053,0.1029,0.0296,6,2,1,0,0.8518,1
0.5401,0.6134,0.4984,0.0859,42,6,1,1,0.93,0
0.6778,0.0332,0.0635,0.0506,2,1,1,0,0.9726,1
0.1474,0.3581,0.5102,0.2134,60,12,0,1,0.7153,0
0.041,0.5916,0.7709,0.0913,208,52,0,1,0.7452,0
0.5386,0.9438,0.0821,0.0231,7,1,1,0,0.7415,1
0.0684,0.1141,0.1625,0.0417,7,2,1,0,0.8077,1
0.0211,0.4198,0.1918,0.0379,14,3,1,0,0.7568,1
0.3312,0.1056,0.2351,0.0377,12,2,1,0,0.8304,1
0.2984,0.096,0.0512,0.0393,10,1,1,0,0.8422,1
0.0123,0.8151,0.1736,0.0243,14,2,1,0,0.7545,1
0.073,0.4048,0.85,0.1678,55,11,0,1,0.8678,0
0.1771,0.6425,0.5449,0.1187,138,23,0,0,0.8061,0
0.5291,0.6012,0.6184,0.0906,72,24,0,0,0.7493,0
0.54,0.4823,0.427,0.0724,40,10,0,1,0.8797,0
0.1312,0.3326,0.5994,0.115,108,18,0,1,0.7704,0
0.1451,0.3536,0.7422,0.171,126,21,0,1,0.7464,0
0.0857,0.8438,0.0588,0.0232,13,1,1,0,0.815,1
0.3096,0.1988,0.1746,0.034,3,1,1,0,0.9538,1
0.0469,0.3046,0.6389,0.1359,196,49,0,1,0.8828,0
0.0152,0.1087,0.147,0.026,11,2,1,0,0.8222,1
0.0443,0.302,0.1678,0.0345,14,3,1,0,0.8673,1
0.141,0.5994,0.0679,0.0205,10,1,1,0,0.9766,1
0.1361,0.5747,0.5092,0.0942,15,3,1,1,0.6715,0
0.484,0.6429,0.6098,0.0823,66,22,0,1,0.8201,0
0.5468,0.3307,0.2933,0.1054,84,14,0,0,0.9343,0
0.3126,0.0549,0.3892,0.0568,9,2,1,0,0.959,1
0.7672,0.0776,0.1488,0.0221,2,2,1,0,0.8478,1
0.6208,0.9614,0.2448,0.034,6,1,1,0,0.9135,1
0.7023,0.2233,0.1671,0.037,4,1,1,0,0.8935,1
0.1114,0.3972,0.7683,0.1198,95,19,0,1,0.8923,0
0.0343,0.6648,0.8163,0.1709,102,17,0,1,0.8427,0
0.0412,0.178,0.0566,0.0225,15,3,1,0,0.9573,1
0.2796,0.2371,0.4356,0.0712,18,3,1,1,0.7471,0
0.5722,0.079,0.4051,0.023,11,2,1,0,0.9164,1
0.2807,0.5432,0.1751,0.0486,6,1,1,0,0.9134,1
0.4209,0.3495,0.6029,0.0573,70,10,0,1,0.8479,0
0.7863,0.1152,0.1035,0.0396,9,1,1,0,0.865,1
0.0756,0.3927,0.5677,0.2047,164,41,0,1,0.7244,0
0.1145,0.1432,0.1628,0.0265,6,1,1,0,0.9714,1
0.1744,0.9539,0.0904,0.04,4,2,1,0,0.9029,1
0.083,0.5811,0.5937,0.1505,192,48,0,1,0.743,0
0.0913,0.6542,0.378,0.076,126,18,0,1,0.7079,0
0.2917,0.6327,0.3715,0.0688,66,22,0,0,0.7491,0
0.4276,0.5483,0.561,0.1055,42,6,1,1,0.803,0
0.3852,0.3665,0.6259,0.0612,69,23,0,0,0.9284,0
0.099,0.6343,0.5203,0.1188,42,6,1,1,0.7272,0
0.7984,0.0959,0.2587,0.0517,7,1,1,0,0.9687,1
0.285,0.2439,0.5237,0.093,132,22,0,1,0.679,0
0.4401,0.1083,0.4986,0.0538,8,2,1,0,0.9652,1
0.0848,0.3803,0.7922,0.0834,220,55,0,1,0.7129,0
0.1047,0.1945,0.4977,0.0373,44,11,0,1,0.8123,0
0.1164,0.6189,0.3982,0.0983,120,20,0,0,0.6834,0
0.7856,0.9563,0.1094,0.0474,4,2,1,0,0.8723,1
0.2141,0.2224,0.4842,0.0845,48,16,0,0,0.749,0
0.3103,0.5814,0.326,0.0592,84,12,0,1,0.7713,0
0.2133,0.1721,0.3969,0.0642,49,7,1,1,0.7511,0
0.0774,0.1945,0.0596,0.0241,13,2,1,0,0.793,1
0.4627,0.8123,0.2666,0.0786,24,4,1,1,0.8249,0
0.513,0.5923,0.5228,0.0495,57,19,0,1,0.7601,0
0.3277,0.8171,0.3591,0.0902,115,23,0,1,0.7353,0
0.4653,0.0798,0.1547,0.0298,12,1,1,0,0.9292,1
0.6574,0.0803,0.1787,0.048,3,1,1,0,0.99,1
0.1249,0.4984,0.6772,0.1241,198,33,0,1,0.7913,0
0.038,0.5662,0.1632,0.0209,14,2,1,0,0.8613,1
0.2617,0.0129,0.3029,0.0276,5,2,1,0,0.9878,1
0.305,0.5087,0.2718,0.1039,21,3,1,0,0.9251,0
0.5107,0.5983,0.4692,0.0651,132,22,0,1,0.9459,0
0.0373,0.6138,0.1253,0.0375,3,2,1,0,0.834,1
0.535,0.1133,0.0795,0.0298,4,1,1,0,0.9921,1
0.1409,0.6492,0.0627,0.0239,14,2,1,0,0.8326,1
0.3912,0.4016,0.094,0.0475,5,1,1,0,0.8909,1
0.1878,0.6443,0.2872,0.0946,95,19,0,1,0.6962,0
0.7619,0.1378,0.0566,0.0471,2,1,1,0,0.88,1
0.4947,0.7171,0.0598,0.0488,5,1,1,0,0.9182,1
0.117,0.3264,0.7739,0.0605,204,51,0,1,0.7242,0
0.1917,0.5018,0.592,0.1794,236,59,0,1,0.7663,0
0.2662,0.1991,0.4227,0.0478,18,6,1,1,0.9249,0
0.5535,0.9275,0.169,0.0349,6,2,1,0,0.8046,1
0.257,0.754,0.3393,0.0569,119,17,0,1,0.789,0
0.1735,0.2182,0.5672,0.1036,52,13,0,1,0.9451,0
0.1968,0.5165,0.7252,0.1961,295,59,0,1,0.725,0
0.172,0.6858,0.3356,0.0826,42,14,0,1,0.6631,0
0.349,0.7454,0.3885,0.0549,32,8,0,1,0.8075,0
0.41,0.0775,0.1224,0.0288,6,1,1,0,0.8229,1
0.6773,0.1154,0.292,0.0232,2,2,1,0,0.9133,1
0.6867,0.0732,0.0958,0.0425,10,1,1,0,0.8334,1
0.0077,0.7922,0.053,0.0362,14,3,1,0,0.8742,1
0.0028,0.4514,0.1701,0.0293,6,3,1,0,0.9655,1
0.5192,0.8031,0.513,0.1141,20,5,1,0,0.6909,0
0.1086,0.2258,0.6796,0.1146,76,19,0,1,0.7861,0
0.621,0.18,0.0884,0.03,3,1,1,0,0.9507,1
0.3926,0.9752,0.1005,0.0249,6,1,1,0,0.897,1
0.1289,0.4036,0.1446,0.0228,15,1,1,0,0.9504,1
0.138,0.4833,0.1775,0.0498,7,1,1,0,0.8853,1
0.3279,0.6453,0.3947,0.066,95,19,0,1,0.6955,0
0.0768,0.2777,0.1278,0.0337,6,1,1,0,0.9685,1
0.1792,0.5504,0.6462,0.0605,306,51,0,1,0.8196,0
0.0929,0.4597,0.4528,0.0939,126,21,0,1,0.8219,0
0.1774,0.6487,0.4319,0.0307,126,18,0,1,0.8563,0
0.539,0.6187,0.6342,0.0343,78,13,0,1,0.6524,0
0.4946,0.0639,0.1212,0.0421,9,2,1,0,0.938,1
0.2466,0.8079,0.5678,0.1059,98,14,0,1,0.7939,0
0.4855,0.6811,0.4549,0.1015,36,6,1,1,0.9274,0
0.0864,0.3393,0.0604,0.0274,13,1,1,0,0.7741,1
0.3983,0.1763,0.4647,0.057,50,10,0,0,0.9449,0
0.0718,0.3357,0.8079,0.0683,66,11,0,1,0.8609,0
0.438,0.181,0.4454,0.0443,144,24,0,1,0.9281,0
0.0586,0.7973,0.1279,0.0296,9,1,1,0,0.8912,1
0.052,0.4199,0.7996,0.1425,55,11,0,1,0.8428,0
0.4047,0.1967,0.6226,0.0371,60,20,0,0,0.8696,0
0.3298,0.0846,0.0657,0.0242,9,2,1,0,0.9269,1
0.3281,0.0571,0.0857,0.044,5,2,1,0,0.924,1
0.1315,0.2364,0.0709,0.0346,5,1,1,0,0.964,1
0.1044,0.3009,0.5205,0.2218,125,25,0,1,0.7927,0
0.1945,0.3571,0.8099,0.1015,56,14,0,1,0.8368,0
0.1465,0.4197,0.4838,0.0925,36,9,0,1,0.9304,0
0.398,0.6307,0.5386,0.1167,35,5,1,1,0.793,0
0.2411,0.0956,0.3529,0.0419,9,1,1,0,0.9793,1
0.2386,0.0989,0.1809,0.0491,11,2,1,0,0.8867,1
0.0064,0.1036,0.0974,0.0243,7,1,1,0,0.7562,1
0.732,0.9766,0.2133,0.0378,7,1,1,0,0.8634,1
0.0521,0.4176,0.1352,0.0382,4,3,1,0,0.9302,1
0.3187,0.3338,0.4789,0.0951,75,25,0,1,0.8266,0
0.0902,0.8333,0.4565,0.1045,132,22,0,0,0.6723,0
0.4077,0.5731,0.5097,0.0522,35,7,1,1,0.928,0
0.2572,0.0681,0.1547,0.0226,6,1,1,0,0.9055,1
0.2439,0.1107,0.2705,0.0498,2,2,1,0,0.9369,1
0.6676,0.0761,0.3565,0.0226,8,1,1,0,0.8116,1
0.3947,0.1181,0.3385,0.0564,7,1,1,0,0.8059,1
0.0567,0.2046,0.0982,0.0403,8,1,1,0,0.8796,1
0.0761,0.3295,0.1568,0.0323,10,1,1,0,0.9511,1
0.1481,0.5703,0.1209,0.0305,15,3,1,0,0.9928,1
0.5509,0.9735,0.0986,0.0496,8,1,1,0,0.8702,1
0.0188,0.1085,0.1934,0.0267,12,1,1,0,0.9401,1
0.1788,0.5428,0.8878,0.1311,190,38,0,1,0.7876,0
0.5179,0.056,0.2838,0.0515,11,2,1,0,0.9503,1
0.5011,0.8003,0.3866,0.0528,32,8,0,1,0.933,0
0.7595,0.9136,0.07,0.0246,5,1,1,0,0.818,1
0.1073,0.2321,0.6347,0.0689,132,22,0,1,0.8403,0
0.3967,0.8274,0.3292,0.1146,147,21,0,1,0.8233,0
0.0391,0.216,0.1107,0.0358,3,3,1,0,0.8847,1
0.3424,0.4938,0.395,0.1159,72,24,0,1,0.69,0
0.3959,0.1074,0.2487,0.0596,10,2,1,0,0.8916,1
0.3527,0.6385,0.4775,0.113,60,15,0,1,0.8836,0
0.7155,0.9061,0.1607,0.0317,3,2,1,0,0.8361,1
0.3172,0.5463,0.3939,0.0685,70,14,0,1,0.9218,0
0.0414,0.7558,0.0957,0.0331,14,3,1,0,0.7838,1
0.138,0.741,0.5202,0.1655,175,35,0,1,0.8269,0
0.0986,0.7882,0.1115,0.0358,8,1,1,0,0.856,1
0.1209,0.2987,0.1858,0.0241,8,1,1,0,0.8761,1
0.1918,0.8486,0.5265,0.042,72,12,0,0,0.6549,0
0.1329,0.7126,0.4561,0.0469,54,9,0,1,0.8259,0
0.276,0.0688,0.1046,0.0287,3,2,1,0,0.8614,1
0.2895,0.9411,0.1996,0.047,6,1,1,0,0.7854,1
0.1413,0.2292,0.4777,0.0706,102,17,0,1,0.8436,0
0.3539,0.0284,0.0535,0.0584,6,2,1,0,0.8181,1
0.3989,0.7068,0.483,0.0822,15,5,1,1,0.6787,0
0.1073,0.2146,0.0556,0.0216,5,1,1,0,0.9743,1
0.5689,0.2547,0.1587,0.0399,8,1,1,0,0.8464,1
0.1884,0.1171,0.2529,0.0299,11,2,1,0,0.8171,1
0.6819,0.0864,0.1109,0.041,9,1,1,0,0.8635,1
0.1606,0.0072,0.3634,0.0309,9,1,1,0,0.8133,1
0.6195,0.5181,0.1577,0.0262,5,1,1,0,0.9888,1
0.7263,0.0966,0.4267,0.043,8,1,1,0,0.8509,1
0.4415,0.5753,0.1021,0.0391,8,1,1,0,0.9519,1
0.0981,0.9663,0.1686,0.0266,6,2,1,0,0.7393,1
0.3732,0.3924,0.0752,0.0486,7,1,1,0,0.9933,1
0.62,0.0492,0.4642,0.0549,2,1,1,0,0.9037,1
0.5128,0.3428,0.3332,0.1021,140,20,0,1,0.7471,0
0.0423,0.0883,0.3764,0.059,5,2,1,0,0.9414,1
0.0332,0.3046,0.8627,0.2435,84,21,0,1,0.7537,0
0.664,0.9383,0.2365,0.0377,6,1,1,0,0.9979,1
0.0826,0.7119,0.4967,0.0403,115,23,0,1,0.9374,0
0.1185,0.2006,0.1787,0.028,5,2,1,0,0.9623,1
0.0454,0.4873,0.6766,0.2111,168,42,0,1,0.7021,0
0.1033,0.1878,0.3486,0.0544,55,11,0,1,0.7473,0
0.602,0.0851,0.3906,0.0337,9,2,1,0,0.9575,1
0.0853,0.5025,0.1723,0.0236,15,1,1,0,0.9991,1
0.2828,0.2674,0.4747,0.0437,35,5,1,0,0.9374,0
0.5148,0.976,0.1586,0.0458,7,2,1,0,0.7721,1
0.1699,0.9235,0.1305,0.0398,5,1,1,0,0.9399,1
0.394,0.8225,0.4821,0.0574,90,15,0,1,0.9387,0
0.7769,0.2711,0.0775,0.0478,5,1,1,0,0.8026,1
0.2962,0.3669,0.5055,0.0923,54,9,0,1,0.9246,0
0.3996,0.2288,0.3887,0.0719,120,20,0,0,0.8132,0
0.3759,0.1026,0.2695,0.0503,11,1,1,0,0.8939,1
0.8274,0.9041,0.093,0.0411,7,1,1,0,0.9641,1
0.6294,0.9236,0.1082,0.0268,3,2,1,0,0.9793,1
0.0126,0.9187,0.1091,0.0384,7,1,1,0,0.845,1
0.7163,0.9735,0.2292,0.024,7,2,1,0,0.997,1
0.3402,0.508,0.4931,0.0848,60,15,0,1,0.7408,0
0.556,0.0474,0.4899,0.0497,4,1,1,0,0.8727,1
0.1822,0.5112,0.5333,0.235,250,50,0,1,0.7079,0
0.2695,0.2431,0.0709,0.023,6,1,1,0,0.8553,1
0.108,0.3335,0.0555,0.0303,7,1,1,0,0.8333,1
0.1802,0.7014,0.7013,0.1878,168,42,0,1,0.8644,0
0.0494,0.4194,0.0948,0.0388,5,3,1,0,0.7623,1
0.1668,0.2718,0.3911,0.061,36,6,1,1,0.8867,0
0.3007,0.5127,0.1193,0.0303,7,1,1,0,0.809,1
0.0608,0.4017,0.5349,0.0811,92,23,0,1,0.8515,0
0.7211,0.974,0.213,0.031,7,1,1,0,0.8558,1
0.5221,0.5435,0.5903,0.0903,9,3,1,1,0.9279,0
0.0638,0.1121,0.1426,0.0242,7,3,1,0,0.867,1
0.1616,0.311,0.6112,0.0509,60,15,0,1,0.846,0
0.0549,0.5057,0.1993,0.0221,8,2,1,0,0.7524,1
0.5292,0.6674,0.4615,0.0868,18,3,1,1,0.6546,0
0.6339,0.1011,0.226,0.0529,4,2,1,0,0.8498,1
0.3932,0.3018,0.3045,0.0893,78,13,0,0,0.8451,0
0.625,0.1136,0.2255,0.0584,9,1,1,0,0.856,1
0.0783,0.1874,0.6455,0.0895,15,5,1,1,0.6968,0
0.3967,0.9741,0.0877,0.0349,4,2,1,0,0.9425,1
0.1019,0.2294,0.1505,0.0373,8,3,1,0,0.9745,1
0.4722,0.7667,0.6069,0.0602,154,22,0,0,0.9319,0
0.3352,0.2814,0.6127,0.0731,60,20,0,1,0.6904,0
0.2637,0.1237,0.1501,0.0443,8,1,1,0,0.9696,1
0.7614,0.2515,0.0902,0.0303,4,1,1,0,0.9896,1
0.2222,0.7084,0.1058,0.0454,3,1,1,0,0.8133,1
0.1128,0.4622,0.7087,0.2293,216,36,0,1,0.7564,0
0.5073,0.0392,0.4026,0.038,5,2,1,0,0.9106,1
0.0887,0.1119,0.1673,0.0326,11,2,1,0,0.791,1
0.0245,0.888,0.0974,0.0293,11,3,1,0,0.9258,1
0.228,0.4452,0.6175,0.0639,33,11,0,1,0.9307,0
0.5238,0.6038,0.0727,0.0473,5,1,1,0,0.954,1
0.0398,0.937,0.1196,0.0205,5,1,1,0,0.7054,1
0.1005,0.4879,0.1536,0.0398,15,1,1,0,0.8003,1
0.0082,0.3755,0.0877,0.0379,12,3,1,0,0.8103,1
0.4858,0.9491,0.2353,0.0403,6,1,1,0,0.7241,1
0.0303,0.8018,0.0792,0.0343,12,2,1,0,0.8284,1
0.1072,0.5973,0.6489,0.2048,85,17,0,1,0.8337,0
0.528,0.0736,0.4272,0.0564,9,2,1,0,0.8363,1
0.4284,0.4152,0.5947,0.0969,75,25,0,1,0.9031,0
0.2945,0.1864,0.5383,0.0557,72,12,0,1,0.8086,0
0.0735,0.5137,0.1568,0.029,12,3,1,0,0.8771,1
0.5105,0.6536,0.3098,0.0839,100,25,0,1,0.9208,0
0.475,0.2498,0.3902,0.104,57,19,0,1,0.7345,0
0.1185,0.5639,0.0564,0.0375,14,2,1,0,0.8721,1
0.8833,0.8126,0.1161,0.0206,5,1,1,0,0.9283,1
0.0492,0.6512,0.6482,0.2113,120,30,0,1,0.8646,0
0.0275,0.6726,0.103,0.0258,3,1,1,0,0.8526,1
0.0743,0.1504,0.053,0.0328,6,1,1,0,0.8923,1
0.2601,0.7779,0.3645,0.1093,21,3,1,1,0.7576,0
0.1256,0.2625,0.1351,0.023,8,1,1,0,0.9627,1
0.0343,0.148,0.1004,0.0394,5,1,1,0,0.8936,1
0.2771,0.4503,0.515,0.098,80,20,0,0,0.6913,0
0.0892,0.1835,0.8781,0.1225,60,12,0,1,0.8588,0
0.2508,0.1069,0.4463,0.0354,4,2,1,0,0.8163,1
0.4406,0.1722,0.4626,0.0871,40,10,0,1,0.9269,0
0.0632,0.1146,0.4658,0.0462,9,1,1,0,0.8404,1
0.0769,0.843,0.433,0.0762,63,9,0,1,0.8626,0
0.5853,0.1571,0.1072,0.0326,4,1,1,0,0.9703,1
0.0643,0.6109,0.1807,0.0278,4,2,1,0,0.9398,1
0.3534,0.309,0.5554,0.0658,63,21,0,1,0.8413,0
0.1416,0.2272,0.3996,0.0787,66,22,0,0,0.8096,0
0.7581,0.0251,0.319,0.0327,5,2,1,0,0.837,1
0.0411,0.1944,0.0983,0.0366,3,1,1,0,0.8449,1
0.6325,0.0766,0.3424,0.0283,5,2,1,0,0.9726,1
0.0863,0.6653,0.1533,0.0221,9,1,1,0,0.9353,1
0.3245,0.4188,0.6393,0.0763,32,8,0,1,0.9396,0
0.0436,0.3981,0.6993,0.166,92,23,0,1,0.8743,0
0.6694,0.0798,0.4835,0.0369,12,1,1,0,0.973,1
0.4433,0.0639,0.2659,0.0431,10,1,1,0,0.9665,1
0.1756,0.4951,0.3651,0.0518,68,17,0,0,0.6902,0
0.3177,0.9451,0.1031,0.0401,4,2,1,0,0.789,1
0.4055,0.0528,0.247,0.0205,4,1,1,0,0.9624,1
0.3396,0.9165,0.2278,0.0207,8,2,1,0,0.8208,1
0.243,0.508,0.5811,0.0913,91,13,0,0,0.9389,0
0.0637,0.6118,0.194,0.0251,10,3,1,0,0.9087,1
0.3398,0.7417,0.4291,0.039,57,19,0,1,0.7964,0
0.408,0.1812,0.0532,0.0313,8,1,1,0,0.9202,1
0.1766,0.6173,0.6541,0.1951,210,35,0,1,0.8966,0
0.1297,0.4359,0.8014,0.249,78,13,0,1,0.8948,0
0.713,0.0846,0.3333,0.0476,9,2,1,0,0.8625,1
0.0894,0.1594,0.1651,0.024,2,1,1,0,0.8531,1
0.435,0.5843,0.4426,0.0418,175,25,0,1,0.809,0
0.0789,0.0597,0.4916,0.0388,7,1,1,0,0.8741,1
0.1851,0.4006,0.6435,0.0709,44,11,0,1,0.8978,0
0.4792,0.419,0.5275,0.0932,119,17,0,1,0.8339,0
0.2914,0.0052,0.3738,0.0588,11,2,1,0,0.9505,1
0.7534,0.63,0.1781,0.0318,6,1,1,0,0.8996,1
0.115,0.4574,0.1497,0.0369,10,1,1,0,0.9164,1
0.4558,0.3719,0.3985,0.0366,36,6,1,1,0.7454,0
0.1153,0.7732,0.5598,0.0665,95,19,0,0,0.8276,0
0.0477,0.1105,0.2072,0.054,4,2,1,0,0.8921,1
0.5076,0.9286,0.1444,0.0381,5,1,1,0,0.8798,1
0.4611,0.0148,0.312,0.0232,2,2,1,0,0.8623,1
0.003,0.8563,0.1141,0.0263,12,2,1,0,0.8755,1
0.7704,0.9059,0.1195,0.0463,3,1,1,0,0.8193,1
0.1408,0.7415,0.8396,0.1814,72,12,0,1,0.7748,0
0.3437,0.0996,0.3187,0.0203,9,2,1,0,0.8564,1
0.059,0.5002,0.5801,0.101,60,20,0,1,0.666,0
0.1778,0.0006,0.3033,0.0497,7,2,1,0,0.8122,1
0.1127,0.6233,0.7964,0.0932,348,58,0,1,0.8938,0
0.1253,0.4974,0.1317,0.029,14,1,1,0,0.838,1
0.5258,0.0959,0.3133,0.0456,5,1,1,0,0.8473,1
0.3431,0.5659,0.6133,0.1041,57,19,0,1,0.6741,0
0.1841,0.0378,0.144,0.0321,8,2,1,0,0.8466,1
0.2917,0.3881,0.5799,0.0883,72,24,0,1,0.7485,0
0.1205,0.2293,0.7691,0.0949,104,26,0,1,0.729,0
0.1315,0.371,0.7814,0.1503,270,54,0,1,0.9024,0
0.4199,0.528,0.2747,0.0681,125,25,0,0,0.8107,0
0.4595,0.9637,0.119,0.0409,6,1,1,0,0.8889,1
0.1526,0.5875,0.8511,0.1909,160,40,0,1,0.8795,0
0.7969,0.4326,0.1422,0.0295,6,1,1,0,0.8822,1
0.1251,0.2988,0.0518,0.0305,8,3,1,0,0.9695,1
0.0695,0.6149,0.1241,0.0321,15,3,1,0,0.9362,1
0.3267,0.4932,0.6064,0.1016,24,4,1,0,0.8761,0
0.0218,0.357,0.1397,0.0309,10,3,1,0,0.8626,1
0.5488,0.4108,0.6117,0.0359,96,24,0,1,0.7558,0
0.0391,0.2939,0.7156,0.1149,246,41,0,1,0.7084,0
0.6132,0.0552,0.3415,0.0271,2,2,1,0,0.9321,1
0.1284,0.7914,0.3413,0.0726,30,6,1,1,0.8665,0
0.0384,0.1557,0.0582,0.0394,14,1,1,0,0.8598,1
0.0811,0.791,0.1216,0.036,6,1,1,0,0.9077,1
0.5478,0.0477,0.4416,0.0589,4,2,1,0,0.9501,1
0.1901,0.6244,0.7879,0.0785,90,15,0,1,0.7262,0
0.2186,0.7269,0.2839,0.084,44,11,0,0,0.6978,0
0.0551,0.1755,0.6907,0.2191,258,43,0,1,0.7786,0
0.2373,0.4924,0.3174,0.0397,120,20,0,1,0.8493,0
0.122,0.5004,0.3788,0.1047,119,17,0,0,0.8663,0
0.252,0.9496,0.1333,0.046,6,1,1,0,0.9471,1
0.6286,0.0252,0.323,0.0329,9,2,1,0,0.9351,1
0.2372,0.9681,0.2205,0.0447,10,1,1,0,0.9155,1
0.8306,0.542,0.0889,0.0402,3,1,1,0,0.9378,1
0.5286,0.2244,0.3968,0.0334,15,5,1,0,0.9416,0
0.2512,0.0539,0.1043,0.0343,5,2,1,0,0.8617,1
0.7571,0.584,0.0501,0.0261,8,1,1,0,0.9271,1
0.2304,0.9332,0.1085,0.0315,5,1,1,0,0.8098,1
0.135,0.589,0.1305,0.0283,11,2,1,0,0.9025,1
0.1096,0.2203,0.513,0.2056,150,25,0,1,0.8248,0
0.0465,0.0469,0.4743,0.0554,8,2,1,0,0.9343,1
0.2611,0.9196,0.1552,0.028,9,2,1,0,0.9196,1
0.7054,0.0917,0.2758,0.0569,8,1,1,0,0.8219,1
0.6825,0.0038,0.1635,0.0275,9,2,1,0,0.9317,1
0.1558,0.3496,0.6401,0.1499,114,19,0,1,0.8115,0
0.0018,0.947,0.133,0.0212,8,2,1,0,0.7004,1
0.2467,0.9673,0.1529,0.0217,8,1,1,0,0.7013,1
0.0495,0.6503,0.1046,0.0239,13,2,1,0,0.948,1
0.3438,0.3971,0.3529,0.0328,91,13,0,1,0.6961,0
0.3724,0.7995,0.5602,0.1198,56,14,0,1,0.8948,0
0.3877,0.271,0.5512,0.1154,80,16,0,0,0.9127,0
0.7117,0.7372,0.1452,0.048,8,1,1,0,0.9694,1
0.1041,0.1541,0.5795,0.2083,208,52,0,1,0.7851,0
0.0712,0.0015,0.0997,0.043,9,1,1,0,0.9899,1
0.0882,0.4064,0.1261,0.028,7,3,1,0,0.894,1
0.0496,0.3514,0.753,0.2348,75,15,0,1,0.7397,0
0.5425,0.4664,0.3045,0.1031,138,23,0,1,0.72,0
0.7128,0.1143,0.1457,0.0337,8,1,1,0,0.9828,1
0.1479,0.895,0.0855,0.0254,15,2,1,0,0.9929,1
0.105,0.3076,0.6996,0.2484,160,40,0,1,0.7551,0
0.1256,0.618,0.5197,0.2058,65,13,0,1,0.8399,0
0.439,0.8366,0.5616,0.0309,100,25,0,0,0.902,0
0.1446,0.9268,0.2138,0.0328,10,1,1,0,0.8131,1
0.3192,0.7718,0.3875,0.0361,100,25,0,0,0.8547,0
0.2215,0.3082,0.6029,0.1026,154,22,0,1,0.8743,0
0.305,0.6978,0.2788,0.1062,144,24,0,1,0.8811,0
0.5182,0.0676,0.2801,0.0266,4,2,1,0,0.9985,1
0.0569,0.08,0.4401,0.0398,4,1,1,0,0.8299,1
0.1422,0.4914,0.5515,0.0653,234,39,0,1,0.7741,0
0.6656,0.3458,0.1492,0.0225,4,1,1,0,0.9129,1
0.0747,0.1711,0.5563,0.0694,84,14,0,1,0.713,0
0.8497,0.2201,0.0717,0.034,4,1,1,0,0.8616,1
0.1942,0.6377,0.5611,0.1985,198,33,0,1,0.8362,0
0.1077,0.401,0.0832,0.0326,4,2,1,0,0.8279,1
0.0916,0.5128,0.0997,0.0353,9,3,1,0,0.7945,1
0.2131,0.9227,0.1417,0.0415,7,1,1,0,0.7813,1
0.4715,0.9151,0.1495,0.0445,8,1,1,0,0.8969,1
0.4192,0.3539,0.4077,0.0303,138,23,0,1,0.8081,0
0.0353,0.6269,0.8448,0.1118,132,33,0,1,0.7892,0
0.4192,0.3348,0.1235,0.0416,8,1,1,0,0.8244,1
0.0339,0.4337,0.8062,0.2142,144,24,0,1,0.7565,0
0.3355,0.4848,0.0898,0.0342,4,1,1,0,0.8798,1
0.3376,0.2111,0.4075,0.1021,45,15,0,0,0.8998,0
0.7568,0.0029,0.0945,0.0568,2,2,1,0,0.9699,1
0.097,0.9166,0.2026,0.0277,8,1,1,0,0.868,1
0.6083,0.9121,0.2298,0.0388,10,1,1,0,0.9975,1
0.4743,0.2062,0.3751,0.033,150,25,0,0,0.8097,0
0.0245,0.7879,0.1103,0.0317,7,2,1,0,0.8873,1
0.042,0.7174,0.8131,0.1883,120,30,0,1,0.9128,0
0.0626,0.4777,0.2634,0.0504,40,8,0,1,0.9274,0
0.6842,0.2937,0.1237,0.036,6,1,1,0,0.8593,1
0.1036,0.221,0.1948,0.0367,11,1,1,0,0.9217,1
0.6497,0.1068,0.3006,0.0341,4,2,1,0,0.9087,1
0.0707,0.5651,0.56,0.1822,60,10,0,1,0.7666,0
0.1931,0.2383,0.6304,0.1584,216,54,0,1,0.8642,0
0.7878,0.0451,0.3159,0.038,9,2,1,0,0.961,1
0.1391,0.9535,0.1952,0.0411,6,1,1,0,0.9269,1
0.4174,0.5197,0.3627,0.1021,75,15,0,1,0.6657,0
0.3922,0.0504,0.2451,0.0345,9,1,1,0,0.8871,1
0.7365,0.0849,0.0854,0.0353,4,2,1,0,0.9269,1
0.1872,0.0941,0.1576,0.0586,9,1,1,0,0.8736,1
0.0501,0.5467,0.1258,0.0252,15,2,1,0,0.8024,1
0.1045,0.7678,0.278,0.1136,20,5,1,0,0.6949,0
0.1504,0.3817,0.8008,0.0855,64,16,0,1,0.7442,0
0.0447,0.1937,0.8442,0.1681,224,56,0,1,0.8845,0
0.0419,0.1484,0.16,0.0365,15,3,1,0,0.9006,1
0.4069,0.8053,0.2836,0.0356,85,17,0,1,0.7854,0
0.5391,0.4511,0.4814,0.0723,15,3,1,0,0.9472,0
0.3127,0.704,0.3055,0.0908,63,9,0,1,0.928,0
0.338,0.7399,0.3902,0.0489,102,17,0,1,0.8967,0
0.2195,0.1514,0.3742,0.1076,65,13,0,1,0.703,0
